,Title,Distributor,Domestic Sales (in $),International Sales (in $),World Sales (in $),Genre,Runtime (Min),Imdb Standardized,Letterboxd Standardized,Rateyourmusic Standardized,Average Rating,Worldwide Popularity,Domestic Sales (Log),International Sales (Log),World Sales (Log),Mystery,Thriller,Music,Drama,Comedy,Western,Crime,History,Horror,Biography,Musical,Sci-Fi,Romance,Adventure,Action,Family,Fantasy,Animation,Sport,War
335,No Time to Die (2021),Metro-Goldwyn-Mayer (MGM),160772007.0,613262000.0,774034007.0,'Thriller'],163.0,73.0,70.19999999999999,61.199999999999996,68.1,47.6,27.26044099100164,29.19192831808334,29.527821711324503,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
336,A Quiet Place Part II (2020),Paramount Pictures,160072261.0,137300000.0,297372261.0,"['Drama',",97.0,72.0,70.6,60.0,67.5,39.0,27.254148083286687,27.032756384583912,28.14769483761172,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
336,A Quiet Place Part II (2020),Paramount Pictures,160072261.0,137300000.0,297372261.0,"'Horror',",97.0,72.0,70.6,60.0,67.5,39.0,27.254148083286687,27.032756384583912,28.14769483761172,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
336,A Quiet Place Part II (2020),Paramount Pictures,160072261.0,137300000.0,297372261.0,"'Sci-Fi',",97.0,72.0,70.6,60.0,67.5,39.0,27.254148083286687,27.032756384583912,28.14769483761172,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
336,A Quiet Place Part II (2020),Paramount Pictures,160072261.0,137300000.0,297372261.0,'Thriller'],97.0,72.0,70.6,60.0,67.5,39.0,27.254148083286687,27.032756384583912,28.14769483761172,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
337,The Heat (2013),Twentieth Century Fox,159582188.0,70348583.0,229930771.0,"['Action',",117.0,65.99999999999999,60.8,53.0,59.9,34.0,27.249724391121973,26.068018028405945,27.776624309967794,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
337,The Heat (2013),Twentieth Century Fox,159582188.0,70348583.0,229930771.0,"'Comedy',",117.0,65.99999999999999,60.8,53.0,59.9,34.0,27.249724391121973,26.068018028405945,27.776624309967794,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
337,The Heat (2013),Twentieth Century Fox,159582188.0,70348583.0,229930771.0,'Crime'],117.0,65.99999999999999,60.8,53.0,59.9,34.0,27.249724391121973,26.068018028405945,27.776624309967794,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
338,Fantastic Beasts: The Crimes of Grindelwald (2018),Warner Bros.,159555901.0,495300000.0,654855901.0,"['Adventure',",134.0,65.0,53.400000000000006,44.400000000000006,54.3,38.6,27.249486725196576,28.883727380071225,29.286602240124722,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
338,Fantastic Beasts: The Crimes of Grindelwald (2018),Warner Bros.,159555901.0,495300000.0,654855901.0,"'Family',",134.0,65.0,53.400000000000006,44.400000000000006,54.3,38.6,27.249486725196576,28.883727380071225,29.286602240124722,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
338,Fantastic Beasts: The Crimes of Grindelwald (2018),Warner Bros.,159555901.0,495300000.0,654855901.0,'Fantasy'],134.0,65.0,53.400000000000006,44.400000000000006,54.3,38.6,27.249486725196576,28.883727380071225,29.286602240124722,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
339,Halloween (2018),Universal Pictures,159342015.0,96272926.0,255614941.0,"['Crime',",106.0,65.0,65.8,57.199999999999996,62.7,35.8,27.247551483212835,26.520626802703863,27.92939692510457,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
339,Halloween (2018),Universal Pictures,159342015.0,96272926.0,255614941.0,"'Horror',",106.0,65.0,65.8,57.199999999999996,62.7,35.8,27.247551483212835,26.520626802703863,27.92939692510457,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
339,Halloween (2018),Universal Pictures,159342015.0,96272926.0,255614941.0,'Thriller'],106.0,65.0,65.8,57.199999999999996,62.7,35.8,27.247551483212835,26.520626802703863,27.92939692510457,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
340,1917 (2019),Universal Pictures,159227644.0,225691745.0,384919389.0,"['Action',",119.0,82.0,81.8,70.8,78.2,45.9,27.246515587439657,27.749778409948707,28.51998110291491,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
340,1917 (2019),Universal Pictures,159227644.0,225691745.0,384919389.0,"'Drama',",119.0,82.0,81.8,70.8,78.2,45.9,27.246515587439657,27.749778409948707,28.51998110291491,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
340,1917 (2019),Universal Pictures,159227644.0,225691745.0,384919389.0,'War'],119.0,82.0,81.8,70.8,78.2,45.9,27.246515587439657,27.749778409948707,28.51998110291491,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
341,The Secret Life of Pets 2 (2019),Universal Pictures,158874395.0,271176898.0,430051293.0,"['Adventure',",86.0,64.0,54.0,48.6,55.5,35.3,27.243311390499635,28.014659037276417,28.67993350203803,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
341,The Secret Life of Pets 2 (2019),Universal Pictures,158874395.0,271176898.0,430051293.0,"'Animation',",86.0,64.0,54.0,48.6,55.5,35.3,27.243311390499635,28.014659037276417,28.67993350203803,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
341,The Secret Life of Pets 2 (2019),Universal Pictures,158874395.0,271176898.0,430051293.0,"'Comedy',",86.0,64.0,54.0,48.6,55.5,35.3,27.243311390499635,28.014659037276417,28.67993350203803,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
341,The Secret Life of Pets 2 (2019),Universal Pictures,158874395.0,271176898.0,430051293.0,'Family'],86.0,64.0,54.0,48.6,55.5,35.3,27.243311390499635,28.014659037276417,28.67993350203803,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
342,Star Trek Beyond (2016),Paramount Pictures,158848340.0,184623476.0,343471816.0,"['Action',",122.0,70.0,65.4,57.599999999999994,64.3,38.2,27.243074772749416,27.460010771212502,28.355616480892703,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
342,Star Trek Beyond (2016),Paramount Pictures,158848340.0,184623476.0,343471816.0,"'Adventure',",122.0,70.0,65.4,57.599999999999994,64.3,38.2,27.243074772749416,27.460010771212502,28.355616480892703,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
342,Star Trek Beyond (2016),Paramount Pictures,158848340.0,184623476.0,343471816.0,"'Sci-Fi',",122.0,70.0,65.4,57.599999999999994,64.3,38.2,27.243074772749416,27.460010771212502,28.355616480892703,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
342,Star Trek Beyond (2016),Paramount Pictures,158848340.0,184623476.0,343471816.0,'Thriller'],122.0,70.0,65.4,57.599999999999994,64.3,38.2,27.243074772749416,27.460010771212502,28.355616480892703,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
343,The Firm (1993),Paramount Pictures,158348367.0,111900000.0,270248367.0,"['Drama',",154.0,68.0,66.39999999999999,58.4,64.3,36.9,27.23852674845332,26.737634795413207,28.00971065947096,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
343,The Firm (1993),Paramount Pictures,158348367.0,111900000.0,270248367.0,"'Mystery',",154.0,68.0,66.39999999999999,58.4,64.3,36.9,27.23852674845332,26.737634795413207,28.00971065947096,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
343,The Firm (1993),Paramount Pictures,158348367.0,111900000.0,270248367.0,'Thriller'],154.0,68.0,66.39999999999999,58.4,64.3,36.9,27.23852674845332,26.737634795413207,28.00971065947096,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
344,The Longest Yard (2005),Paramount Pictures,158119460.0,33347096.0,191466556.0,"['Comedy',",113.0,64.0,58.4,43.60000000000001,55.3,31.0,27.23643969237278,24.991057795372026,27.51251717366877,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
344,The Longest Yard (2005),Paramount Pictures,158119460.0,33347096.0,191466556.0,"'Crime',",113.0,64.0,58.4,43.60000000000001,55.3,31.0,27.23643969237278,24.991057795372026,27.51251717366877,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
344,The Longest Yard (2005),Paramount Pictures,158119460.0,33347096.0,191466556.0,'Sport'],113.0,64.0,58.4,43.60000000000001,55.3,31.0,27.23643969237278,24.991057795372026,27.51251717366877,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
345,X-Men (2000),Twentieth Century Fox,157299718.0,139039810.0,296339528.0,"['Action',",104.0,73.0,66.39999999999999,57.400000000000006,65.6,38.0,27.228940843454748,27.050922774900638,28.142675835772955,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
345,X-Men (2000),Twentieth Century Fox,157299718.0,139039810.0,296339528.0,"'Adventure',",104.0,73.0,66.39999999999999,57.400000000000006,65.6,38.0,27.228940843454748,27.050922774900638,28.142675835772955,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
345,X-Men (2000),Twentieth Century Fox,157299718.0,139039810.0,296339528.0,'Sci-Fi'],104.0,73.0,66.39999999999999,57.400000000000006,65.6,38.0,27.228940843454748,27.050922774900638,28.142675835772955,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
346,Scary Movie (2000),Miramax,157019771.0,121000000.0,278019771.0,['Comedy'],88.0,62.0,60.0,48.6,56.9,33.3,27.226370985271988,26.850431806598767,28.050612241002444,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
347,Who Framed Roger Rabbit (1988),Walt Disney Studios Motion Pictures,156452370.0,173351588.0,329803958.0,"['Adventure',",104.0,77.0,78.0,72.6,75.9,43.7,27.221148272336407,27.369125811614445,28.297033471860658,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,True,False,False
347,Who Framed Roger Rabbit (1988),Walt Disney Studios Motion Pictures,156452370.0,173351588.0,329803958.0,"'Animation',",104.0,77.0,78.0,72.6,75.9,43.7,27.221148272336407,27.369125811614445,28.297033471860658,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,True,False,False
347,Who Framed Roger Rabbit (1988),Walt Disney Studios Motion Pictures,156452370.0,173351588.0,329803958.0,"'Comedy',",104.0,77.0,78.0,72.6,75.9,43.7,27.221148272336407,27.369125811614445,28.297033471860658,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,True,False,False
347,Who Framed Roger Rabbit (1988),Walt Disney Studios Motion Pictures,156452370.0,173351588.0,329803958.0,"'Crime',",104.0,77.0,78.0,72.6,75.9,43.7,27.221148272336407,27.369125811614445,28.297033471860658,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,True,False,False
347,Who Framed Roger Rabbit (1988),Walt Disney Studios Motion Pictures,156452370.0,173351588.0,329803958.0,"'Family',",104.0,77.0,78.0,72.6,75.9,43.7,27.221148272336407,27.369125811614445,28.297033471860658,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,True,False,False
347,Who Framed Roger Rabbit (1988),Walt Disney Studios Motion Pictures,156452370.0,173351588.0,329803958.0,"'Fantasy',",104.0,77.0,78.0,72.6,75.9,43.7,27.221148272336407,27.369125811614445,28.297033471860658,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,True,False,False
347,Who Framed Roger Rabbit (1988),Walt Disney Studios Motion Pictures,156452370.0,173351588.0,329803958.0,'Mystery'],104.0,77.0,78.0,72.6,75.9,43.7,27.221148272336407,27.369125811614445,28.297033471860658,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,True,False,False
348,What Lies Beneath (2000),DreamWorks Distribution,155464351.0,135956000.0,291420351.0,"['Drama',",130.0,65.99999999999999,61.8,51.6,59.8,35.0,27.21200855790009,27.01856458077592,28.11852638894327,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
348,What Lies Beneath (2000),DreamWorks Distribution,155464351.0,135956000.0,291420351.0,"'Horror',",130.0,65.99999999999999,61.8,51.6,59.8,35.0,27.21200855790009,27.01856458077592,28.11852638894327,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
348,What Lies Beneath (2000),DreamWorks Distribution,155464351.0,135956000.0,291420351.0,"'Mystery',",130.0,65.99999999999999,61.8,51.6,59.8,35.0,27.21200855790009,27.01856458077592,28.11852638894327,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
348,What Lies Beneath (2000),DreamWorks Distribution,155464351.0,135956000.0,291420351.0,'Thriller'],130.0,65.99999999999999,61.8,51.6,59.8,35.0,27.21200855790009,27.01856458077592,28.11852638894327,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
349,X-Men: Apocalypse (2016),Twentieth Century Fox,155442489.0,388491616.0,543934105.0,"['Action',",144.0,69.0,52.800000000000004,49.800000000000004,57.2,38.2,27.211805666261967,28.53330822340566,29.01885664559675,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
349,X-Men: Apocalypse (2016),Twentieth Century Fox,155442489.0,388491616.0,543934105.0,"'Adventure',",144.0,69.0,52.800000000000004,49.800000000000004,57.2,38.2,27.211805666261967,28.53330822340566,29.01885664559675,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
349,X-Men: Apocalypse (2016),Twentieth Century Fox,155442489.0,388491616.0,543934105.0,'Sci-Fi'],144.0,69.0,52.800000000000004,49.800000000000004,57.2,38.2,27.211805666261967,28.53330822340566,29.01885664559675,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
350,The Mummy (1999),Universal Pictures,155385488.0,260547918.0,415933406.0,"['Action',",124.0,71.0,69.4,54.6,65.0,39.8,27.211276530746293,27.956973485551046,28.63177731985881,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
350,The Mummy (1999),Universal Pictures,155385488.0,260547918.0,415933406.0,"'Adventure',",124.0,71.0,69.4,54.6,65.0,39.8,27.211276530746293,27.956973485551046,28.63177731985881,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
350,The Mummy (1999),Universal Pictures,155385488.0,260547918.0,415933406.0,'Fantasy'],124.0,71.0,69.4,54.6,65.0,39.8,27.211276530746293,27.956973485551046,28.63177731985881,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
351,Snow White and the Huntsman (2012),Universal Pictures,155332381.0,241260448.0,396592829.0,"['Action',",127.0,61.0,51.0,46.2,52.7,33.3,27.2107833682093,27.84601618003465,28.563083350786513,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
351,Snow White and the Huntsman (2012),Universal Pictures,155332381.0,241260448.0,396592829.0,"'Adventure',",127.0,61.0,51.0,46.2,52.7,33.3,27.2107833682093,27.84601618003465,28.563083350786513,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
351,Snow White and the Huntsman (2012),Universal Pictures,155332381.0,241260448.0,396592829.0,"'Drama',",127.0,61.0,51.0,46.2,52.7,33.3,27.2107833682093,27.84601618003465,28.563083350786513,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
351,Snow White and the Huntsman (2012),Universal Pictures,155332381.0,241260448.0,396592829.0,'Fantasy'],127.0,61.0,51.0,46.2,52.7,33.3,27.2107833682093,27.84601618003465,28.563083350786513,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
352,San Andreas (2015),Warner Bros.,155190832.0,318818322.0,474009154.0,"['Action',",114.0,61.0,50.2,41.8,51.0,33.8,27.209468090987258,28.24815930028108,28.820339679620922,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
352,San Andreas (2015),Warner Bros.,155190832.0,318818322.0,474009154.0,"'Adventure',",114.0,61.0,50.2,41.8,51.0,33.8,27.209468090987258,28.24815930028108,28.820339679620922,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
352,San Andreas (2015),Warner Bros.,155190832.0,318818322.0,474009154.0,'Thriller'],114.0,61.0,50.2,41.8,51.0,33.8,27.209468090987258,28.24815930028108,28.820339679620922,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
353,Fast & Furious (2009),Universal Pictures,155064265.0,205302605.0,360366870.0,"['Action',",107.0,65.0,57.199999999999996,44.2,55.5,34.1,27.208291010609624,27.61317669242334,28.424891143492026,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
353,Fast & Furious (2009),Universal Pictures,155064265.0,205302605.0,360366870.0,"'Crime',",107.0,65.0,57.199999999999996,44.2,55.5,34.1,27.208291010609624,27.61317669242334,28.424891143492026,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
353,Fast & Furious (2009),Universal Pictures,155064265.0,205302605.0,360366870.0,'Thriller'],107.0,65.0,57.199999999999996,44.2,55.5,34.1,27.208291010609624,27.61317669242334,28.424891143492026,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
354,Over the Hedge (2006),DreamWorks,155019340.0,184776550.0,339795890.0,"['Adventure',",83.0,67.0,62.4,52.6,60.7,36.3,27.207872974479237,27.461206434979616,28.34009316161374,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
354,Over the Hedge (2006),DreamWorks,155019340.0,184776550.0,339795890.0,"'Animation',",83.0,67.0,62.4,52.6,60.7,36.3,27.207872974479237,27.461206434979616,28.34009316161374,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
354,Over the Hedge (2006),DreamWorks,155019340.0,184776550.0,339795890.0,"'Comedy',",83.0,67.0,62.4,52.6,60.7,36.3,27.207872974479237,27.461206434979616,28.34009316161374,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
354,Over the Hedge (2006),DreamWorks,155019340.0,184776550.0,339795890.0,'Family'],83.0,67.0,62.4,52.6,60.7,36.3,27.207872974479237,27.461206434979616,28.34009316161374,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
355,Fantastic Four (2005),Twentieth Century Fox,154696080.0,178839854.0,333535934.0,"['Action',",106.0,57.00000000000001,48.2,35.6,46.9,29.3,27.20486139844426,27.41409303231552,28.313266959821718,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False
355,Fantastic Four (2005),Twentieth Century Fox,154696080.0,178839854.0,333535934.0,"'Adventure',",106.0,57.00000000000001,48.2,35.6,46.9,29.3,27.20486139844426,27.41409303231552,28.313266959821718,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False
355,Fantastic Four (2005),Twentieth Century Fox,154696080.0,178839854.0,333535934.0,"'Fantasy',",106.0,57.00000000000001,48.2,35.6,46.9,29.3,27.20486139844426,27.41409303231552,28.313266959821718,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False
355,Fantastic Four (2005),Twentieth Century Fox,154696080.0,178839854.0,333535934.0,'Sci-Fi'],106.0,57.00000000000001,48.2,35.6,46.9,29.3,27.20486139844426,27.41409303231552,28.313266959821718,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False
356,Horton Hears a Who! (2008),Twentieth Century Fox,154529439.0,144043360.0,298572799.0,"['Adventure',",86.0,68.0,58.8,51.2,59.3,34.9,27.20330646747764,27.1019279168833,28.153507496120827,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False
356,Horton Hears a Who! (2008),Twentieth Century Fox,154529439.0,144043360.0,298572799.0,"'Animation',",86.0,68.0,58.8,51.2,59.3,34.9,27.20330646747764,27.1019279168833,28.153507496120827,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False
356,Horton Hears a Who! (2008),Twentieth Century Fox,154529439.0,144043360.0,298572799.0,"'Comedy',",86.0,68.0,58.8,51.2,59.3,34.9,27.20330646747764,27.1019279168833,28.153507496120827,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False
356,Horton Hears a Who! (2008),Twentieth Century Fox,154529439.0,144043360.0,298572799.0,"'Drama',",86.0,68.0,58.8,51.2,59.3,34.9,27.20330646747764,27.1019279168833,28.153507496120827,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False
356,Horton Hears a Who! (2008),Twentieth Century Fox,154529439.0,144043360.0,298572799.0,"'Family',",86.0,68.0,58.8,51.2,59.3,34.9,27.20330646747764,27.1019279168833,28.153507496120827,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False
356,Horton Hears a Who! (2008),Twentieth Century Fox,154529439.0,144043360.0,298572799.0,"'Fantasy',",86.0,68.0,58.8,51.2,59.3,34.9,27.20330646747764,27.1019279168833,28.153507496120827,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False
356,Horton Hears a Who! (2008),Twentieth Century Fox,154529439.0,144043360.0,298572799.0,'Music'],86.0,68.0,58.8,51.2,59.3,34.9,27.20330646747764,27.1019279168833,28.153507496120827,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False
357,Mad Max: Fury Road (2015),Warner Bros.,154058340.0,221600410.0,375658750.0,"['Action',",120.0,81.0,82.6,75.4,79.7,46.4,27.198901544371033,27.72338530972977,28.484847465609082,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
357,Mad Max: Fury Road (2015),Warner Bros.,154058340.0,221600410.0,375658750.0,"'Adventure',",120.0,81.0,82.6,75.4,79.7,46.4,27.198901544371033,27.72338530972977,28.484847465609082,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
357,Mad Max: Fury Road (2015),Warner Bros.,154058340.0,221600410.0,375658750.0,"'Sci-Fi',",120.0,81.0,82.6,75.4,79.7,46.4,27.198901544371033,27.72338530972977,28.484847465609082,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
357,Mad Max: Fury Road (2015),Warner Bros.,154058340.0,221600410.0,375658750.0,'Thriller'],120.0,81.0,82.6,75.4,79.7,46.4,27.198901544371033,27.72338530972977,28.484847465609082,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
358,Jerry Maguire (1996),Sony Pictures Entertainment (SPE),153952592.0,119600000.0,273552592.0,"['Comedy',",139.0,73.0,70.6,57.00000000000001,66.9,38.3,27.19791091640736,26.833642148634915,28.027242984890055,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
358,Jerry Maguire (1996),Sony Pictures Entertainment (SPE),153952592.0,119600000.0,273552592.0,"'Drama',",139.0,73.0,70.6,57.00000000000001,66.9,38.3,27.19791091640736,26.833642148634915,28.027242984890055,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
358,Jerry Maguire (1996),Sony Pictures Entertainment (SPE),153952592.0,119600000.0,273552592.0,"'Romance',",139.0,73.0,70.6,57.00000000000001,66.9,38.3,27.19791091640736,26.833642148634915,28.027242984890055,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
358,Jerry Maguire (1996),Sony Pictures Entertainment (SPE),153952592.0,119600000.0,273552592.0,'Sport'],139.0,73.0,70.6,57.00000000000001,66.9,38.3,27.19791091640736,26.833642148634915,28.027242984890055,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
359,Trolls (2016),Twentieth Century Fox,153707064.0,193157822.0,346864886.0,"['Adventure',",92.0,64.0,53.800000000000004,43.2,53.7,32.9,27.195608228379918,27.525204860340068,28.36979855948757,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,True,True,False,False
359,Trolls (2016),Twentieth Century Fox,153707064.0,193157822.0,346864886.0,"'Animation',",92.0,64.0,53.800000000000004,43.2,53.7,32.9,27.195608228379918,27.525204860340068,28.36979855948757,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,True,True,False,False
359,Trolls (2016),Twentieth Century Fox,153707064.0,193157822.0,346864886.0,"'Comedy',",92.0,64.0,53.800000000000004,43.2,53.7,32.9,27.195608228379918,27.525204860340068,28.36979855948757,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,True,True,False,False
359,Trolls (2016),Twentieth Century Fox,153707064.0,193157822.0,346864886.0,"'Family',",92.0,64.0,53.800000000000004,43.2,53.7,32.9,27.195608228379918,27.525204860340068,28.36979855948757,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,True,True,False,False
359,Trolls (2016),Twentieth Century Fox,153707064.0,193157822.0,346864886.0,"'Fantasy',",92.0,64.0,53.800000000000004,43.2,53.7,32.9,27.195608228379918,27.525204860340068,28.36979855948757,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,True,True,False,False
359,Trolls (2016),Twentieth Century Fox,153707064.0,193157822.0,346864886.0,"'Musical',",92.0,64.0,53.800000000000004,43.2,53.7,32.9,27.195608228379918,27.525204860340068,28.36979855948757,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,True,True,False,False
359,Trolls (2016),Twentieth Century Fox,153707064.0,193157822.0,346864886.0,'Romance'],92.0,64.0,53.800000000000004,43.2,53.7,32.9,27.195608228379918,27.525204860340068,28.36979855948757,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,True,True,False,False
360,Scooby-Doo (2002),Warner Bros.,153294164.0,122356539.0,275650703.0,"['Adventure',",89.0,52.0,65.0,39.2,52.1,30.9,27.19172753288277,26.86651596334241,28.038266039879712,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
360,Scooby-Doo (2002),Warner Bros.,153294164.0,122356539.0,275650703.0,"'Comedy',",89.0,52.0,65.0,39.2,52.1,30.9,27.19172753288277,26.86651596334241,28.038266039879712,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
360,Scooby-Doo (2002),Warner Bros.,153294164.0,122356539.0,275650703.0,"'Family',",89.0,52.0,65.0,39.2,52.1,30.9,27.19172753288277,26.86651596334241,28.038266039879712,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
360,Scooby-Doo (2002),Warner Bros.,153294164.0,122356539.0,275650703.0,"'Fantasy',",89.0,52.0,65.0,39.2,52.1,30.9,27.19172753288277,26.86651596334241,28.038266039879712,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
360,Scooby-Doo (2002),Warner Bros.,153294164.0,122356539.0,275650703.0,'Mystery'],89.0,52.0,65.0,39.2,52.1,30.9,27.19172753288277,26.86651596334241,28.038266039879712,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
361,Cars 3 (2017),Walt Disney Studios Motion Pictures,152901115.0,231029541.0,383930656.0,"['Adventure',",102.0,67.0,59.00000000000001,52.400000000000006,59.5,36.5,27.188023686393464,27.783502095282795,28.516270519839644,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False
